# Production's answers for src/ng/paralog/production_parity.rs — frozen at promotion plan step C4.
#
# Every value below was computed by production's paralog filter — src/paralog/ and
# src/var_calling/paralog_filter/calibrate.rs — at commit d9e7b076, on the inputs the named
# test in production_parity.rs builds, by that test instrumented to write out what production
# returned. ng's copy agreed with each value at that commit, within the tolerances the test states.
#
# Format: one `key<TAB>value` per line. The key's first segment names the test's section.
# An f64 is its IEEE-754 bit pattern as 16 hex digits, so NaN and -0.0 survive; an Option<f64>
# is that or `none`; counts are decimal; booleans are `true`/`false`. A probe ratio or target
# in a key is written with Rust's `{:?}`.
sweep/1/0/ratio	405547d44ed9aa32
verdict/everything is duplicated/1.0/30.0/flags	true
verdict/everything is duplicated/1.0/30.0/posterior	3ff0000000000000
verdict/everything is duplicated/1.0/100.0/flags	true
verdict/everything is duplicated/1.0/100.0/posterior	3ff0000000000000
verdict/everything is duplicated/1.0/1000000.0/flags	true
verdict/everything is duplicated/1.0/1000000.0/posterior	3ff0000000000000
verdict/everything is duplicated/1.0/NaN/flags	false
verdict/everything is duplicated/1.0/NaN/posterior	none
verdict/everything is duplicated/1.0/inf/flags	false
verdict/everything is duplicated/1.0/inf/posterior	none
verdict/everything is duplicated/1.0/-inf/flags	false
verdict/everything is duplicated/1.0/-inf/posterior	none
verdict/beyond the histogram's range/0.01/-1000000.0/flags	false
verdict/beyond the histogram's range/0.01/-1000000.0/posterior	0000000000000000
verdict/beyond the histogram's range/0.01/-100.0/flags	false
verdict/beyond the histogram's range/0.01/-100.0/posterior	36d2e080369a9eb8
verdict/beyond the histogram's range/0.01/-30.0/flags	false
verdict/beyond the histogram's range/0.01/-30.0/posterior	3d22baa422a84059
verdict/beyond the histogram's range/0.01/-8.0/flags	false
verdict/beyond the histogram's range/0.01/-8.0/posterior	3f1f43011a32b24e
verdict/beyond the histogram's range/0.01/-1.0/flags	true
verdict/beyond the histogram's range/0.01/-1.0/posterior	3fbd9c3d5ca4716a
verdict/beyond the histogram's range/0.01/0.0/flags	true
verdict/beyond the histogram's range/0.01/0.0/posterior	3fd0c93f7fd47a15
verdict/beyond the histogram's range/0.01/1.0/flags	true
verdict/beyond the histogram's range/0.01/1.0/posterior	3fdf74322e6e5384
verdict/beyond the histogram's range/0.01/5.0/flags	true
verdict/beyond the histogram's range/0.01/5.0/posterior	3fef67a2bee3589d
verdict/beyond the histogram's range/0.01/12.0/flags	true
verdict/beyond the histogram's range/0.01/12.0/posterior	3fefffdbc224116f
verdict/beyond the histogram's range/0.01/18.0/flags	true
verdict/beyond the histogram's range/0.01/18.0/posterior	3fefffffe90088fb
verdict/beyond the histogram's range/0.01/30.0/flags	true
verdict/beyond the histogram's range/0.01/30.0/posterior	3feffffffffff6be
verdict/beyond the histogram's range/0.01/100.0/flags	true
verdict/beyond the histogram's range/0.01/100.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.01/1000000.0/flags	true
verdict/beyond the histogram's range/0.01/1000000.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.01/NaN/flags	false
verdict/beyond the histogram's range/0.01/NaN/posterior	none
verdict/beyond the histogram's range/0.01/inf/flags	false
verdict/beyond the histogram's range/0.01/inf/posterior	none
verdict/beyond the histogram's range/0.01/-inf/flags	false
verdict/beyond the histogram's range/0.01/-inf/posterior	none
verdict/beyond the histogram's range/0.1/-1000000.0/flags	false
verdict/beyond the histogram's range/0.1/-1000000.0/posterior	0000000000000000
verdict/beyond the histogram's range/0.1/-100.0/flags	false
verdict/beyond the histogram's range/0.1/-100.0/posterior	36d2e080369a9eb8
verdict/beyond the histogram's range/0.1/-30.0/flags	false
verdict/beyond the histogram's range/0.1/-30.0/posterior	3d22baa422a84059
verdict/beyond the histogram's range/0.1/-8.0/flags	false
verdict/beyond the histogram's range/0.1/-8.0/posterior	3f1f43011a32b24e
verdict/beyond the histogram's range/0.1/-1.0/flags	true
verdict/beyond the histogram's range/0.1/-1.0/posterior	3fbd9c3d5ca4716a
verdict/beyond the histogram's range/0.1/0.0/flags	true
verdict/beyond the histogram's range/0.1/0.0/posterior	3fd0c93f7fd47a15
verdict/beyond the histogram's range/0.1/1.0/flags	true
verdict/beyond the histogram's range/0.1/1.0/posterior	3fdf74322e6e5384
verdict/beyond the histogram's range/0.1/5.0/flags	true
verdict/beyond the histogram's range/0.1/5.0/posterior	3fef67a2bee3589d
verdict/beyond the histogram's range/0.1/12.0/flags	true
verdict/beyond the histogram's range/0.1/12.0/posterior	3fefffdbc224116f
verdict/beyond the histogram's range/0.1/18.0/flags	true
verdict/beyond the histogram's range/0.1/18.0/posterior	3fefffffe90088fb
verdict/beyond the histogram's range/0.1/30.0/flags	true
verdict/beyond the histogram's range/0.1/30.0/posterior	3feffffffffff6be
verdict/beyond the histogram's range/0.1/100.0/flags	true
verdict/beyond the histogram's range/0.1/100.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.1/1000000.0/flags	true
verdict/beyond the histogram's range/0.1/1000000.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.1/NaN/flags	false
verdict/beyond the histogram's range/0.1/NaN/posterior	none
verdict/beyond the histogram's range/0.1/inf/flags	false
verdict/beyond the histogram's range/0.1/inf/posterior	none
verdict/beyond the histogram's range/0.1/-inf/flags	false
verdict/beyond the histogram's range/0.1/-inf/posterior	none
verdict/beyond the histogram's range/0.001/-1000000.0/flags	false
verdict/beyond the histogram's range/0.001/-1000000.0/posterior	0000000000000000
verdict/beyond the histogram's range/0.001/-100.0/flags	false
verdict/beyond the histogram's range/0.001/-100.0/posterior	36d2e080369a9eb8
verdict/beyond the histogram's range/0.001/-30.0/flags	false
verdict/beyond the histogram's range/0.001/-30.0/posterior	3d22baa422a84059
verdict/beyond the histogram's range/0.001/-8.0/flags	false
verdict/beyond the histogram's range/0.001/-8.0/posterior	3f1f43011a32b24e
verdict/beyond the histogram's range/0.001/-1.0/flags	true
verdict/beyond the histogram's range/0.001/-1.0/posterior	3fbd9c3d5ca4716a
verdict/beyond the histogram's range/0.001/0.0/flags	true
verdict/beyond the histogram's range/0.001/0.0/posterior	3fd0c93f7fd47a15
verdict/beyond the histogram's range/0.001/1.0/flags	true
verdict/beyond the histogram's range/0.001/1.0/posterior	3fdf74322e6e5384
verdict/beyond the histogram's range/0.001/5.0/flags	true
verdict/beyond the histogram's range/0.001/5.0/posterior	3fef67a2bee3589d
verdict/beyond the histogram's range/0.001/12.0/flags	true
verdict/beyond the histogram's range/0.001/12.0/posterior	3fefffdbc224116f
verdict/beyond the histogram's range/0.001/18.0/flags	true
verdict/beyond the histogram's range/0.001/18.0/posterior	3fefffffe90088fb
verdict/beyond the histogram's range/0.001/30.0/flags	true
verdict/beyond the histogram's range/0.001/30.0/posterior	3feffffffffff6be
verdict/beyond the histogram's range/0.001/100.0/flags	true
verdict/beyond the histogram's range/0.001/100.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.001/1000000.0/flags	true
verdict/beyond the histogram's range/0.001/1000000.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.001/NaN/flags	false
verdict/beyond the histogram's range/0.001/NaN/posterior	none
verdict/beyond the histogram's range/0.001/inf/flags	false
verdict/beyond the histogram's range/0.001/inf/posterior	none
verdict/beyond the histogram's range/0.001/-inf/flags	false
verdict/beyond the histogram's range/0.001/-inf/posterior	none
verdict/beyond the histogram's range/0.0/-1000000.0/flags	false
verdict/beyond the histogram's range/0.0/-1000000.0/posterior	0000000000000000
verdict/beyond the histogram's range/0.0/-100.0/flags	false
verdict/beyond the histogram's range/0.0/-100.0/posterior	36d2e080369a9eb8
verdict/beyond the histogram's range/0.0/-30.0/flags	false
verdict/beyond the histogram's range/0.0/-30.0/posterior	3d22baa422a84059
verdict/beyond the histogram's range/0.0/-8.0/flags	false
verdict/beyond the histogram's range/0.0/-8.0/posterior	3f1f43011a32b24e
verdict/beyond the histogram's range/0.0/-1.0/flags	true
verdict/beyond the histogram's range/0.0/-1.0/posterior	3fbd9c3d5ca4716a
verdict/beyond the histogram's range/0.0/0.0/flags	true
verdict/beyond the histogram's range/0.0/0.0/posterior	3fd0c93f7fd47a15
verdict/beyond the histogram's range/0.0/1.0/flags	true
verdict/beyond the histogram's range/0.0/1.0/posterior	3fdf74322e6e5384
verdict/beyond the histogram's range/0.0/5.0/flags	true
verdict/beyond the histogram's range/0.0/5.0/posterior	3fef67a2bee3589d
verdict/beyond the histogram's range/0.0/12.0/flags	true
verdict/beyond the histogram's range/0.0/12.0/posterior	3fefffdbc224116f
verdict/beyond the histogram's range/0.0/18.0/flags	true
verdict/beyond the histogram's range/0.0/18.0/posterior	3fefffffe90088fb
verdict/beyond the histogram's range/0.0/30.0/flags	true
verdict/beyond the histogram's range/0.0/30.0/posterior	3feffffffffff6be
verdict/beyond the histogram's range/0.0/100.0/flags	true
verdict/beyond the histogram's range/0.0/100.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.0/1000000.0/flags	true
verdict/beyond the histogram's range/0.0/1000000.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/0.0/NaN/flags	false
verdict/beyond the histogram's range/0.0/NaN/posterior	none
verdict/beyond the histogram's range/0.0/inf/flags	false
verdict/beyond the histogram's range/0.0/inf/posterior	none
verdict/beyond the histogram's range/0.0/-inf/flags	false
verdict/beyond the histogram's range/0.0/-inf/posterior	none
verdict/beyond the histogram's range/1.0/-1000000.0/flags	true
verdict/beyond the histogram's range/1.0/-1000000.0/posterior	0000000000000000
verdict/beyond the histogram's range/1.0/-100.0/flags	true
verdict/beyond the histogram's range/1.0/-100.0/posterior	36d2e080369a9eb8
verdict/beyond the histogram's range/1.0/-30.0/flags	true
verdict/beyond the histogram's range/1.0/-30.0/posterior	3d22baa422a84059
verdict/beyond the histogram's range/1.0/-8.0/flags	true
verdict/beyond the histogram's range/1.0/-8.0/posterior	3f1f43011a32b24e
verdict/beyond the histogram's range/1.0/-1.0/flags	true
verdict/beyond the histogram's range/1.0/-1.0/posterior	3fbd9c3d5ca4716a
verdict/beyond the histogram's range/1.0/0.0/flags	true
verdict/beyond the histogram's range/1.0/0.0/posterior	3fd0c93f7fd47a15
verdict/beyond the histogram's range/1.0/1.0/flags	true
verdict/beyond the histogram's range/1.0/1.0/posterior	3fdf74322e6e5384
verdict/beyond the histogram's range/1.0/5.0/flags	true
verdict/beyond the histogram's range/1.0/5.0/posterior	3fef67a2bee3589d
verdict/beyond the histogram's range/1.0/12.0/flags	true
verdict/beyond the histogram's range/1.0/12.0/posterior	3fefffdbc224116f
verdict/beyond the histogram's range/1.0/18.0/flags	true
verdict/beyond the histogram's range/1.0/18.0/posterior	3fefffffe90088fb
verdict/beyond the histogram's range/1.0/30.0/flags	true
verdict/beyond the histogram's range/1.0/30.0/posterior	3feffffffffff6be
verdict/beyond the histogram's range/1.0/100.0/flags	true
verdict/beyond the histogram's range/1.0/100.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/1.0/1000000.0/flags	true
verdict/beyond the histogram's range/1.0/1000000.0/posterior	3ff0000000000000
verdict/beyond the histogram's range/1.0/NaN/flags	false
verdict/beyond the histogram's range/1.0/NaN/posterior	none
verdict/beyond the histogram's range/1.0/inf/flags	false
verdict/beyond the histogram's range/1.0/inf/posterior	none
verdict/beyond the histogram's range/1.0/-inf/flags	false
verdict/beyond the histogram's range/1.0/-inf/posterior	none
empty_and_unconverged/empty/prior_probability	3f9eb851eb851eb8
empty_and_unconverged/empty/converged	false
empty_and_unconverged/cramped/prior_probability	3fb8b27a4e8205ae
empty_and_unconverged/cramped/converged	false
fallback_and_cut/0/0/0.01/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/0/0.01/converged	false
fallback_and_cut/0/0/0.01/lr_threshold	40204cccccccccd0
fallback_and_cut/0/0/0.01/flags/-100.0	false
fallback_and_cut/0/0/0.01/flags/-8.0	false
fallback_and_cut/0/0/0.01/flags/-1.0	false
fallback_and_cut/0/0/0.01/flags/0.0	false
fallback_and_cut/0/0/0.01/flags/1.0	false
fallback_and_cut/0/0/0.01/flags/8.0	false
fallback_and_cut/0/0/0.01/flags/30.0	true
fallback_and_cut/0/0/0.01/flags/100.0	true
fallback_and_cut/0/0/0.01/flags/NaN	false
fallback_and_cut/0/0/0.1/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/0/0.1/converged	false
fallback_and_cut/0/0/0.1/lr_threshold	4017000000000000
fallback_and_cut/0/0/0.1/flags/-100.0	false
fallback_and_cut/0/0/0.1/flags/-8.0	false
fallback_and_cut/0/0/0.1/flags/-1.0	false
fallback_and_cut/0/0/0.1/flags/0.0	false
fallback_and_cut/0/0/0.1/flags/1.0	false
fallback_and_cut/0/0/0.1/flags/8.0	true
fallback_and_cut/0/0/0.1/flags/30.0	true
fallback_and_cut/0/0/0.1/flags/100.0	true
fallback_and_cut/0/0/0.1/flags/NaN	false
fallback_and_cut/0/0/0.001/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/0/0.001/converged	false
fallback_and_cut/0/0/0.001/lr_threshold	4024e66666666668
fallback_and_cut/0/0/0.001/flags/-100.0	false
fallback_and_cut/0/0/0.001/flags/-8.0	false
fallback_and_cut/0/0/0.001/flags/-1.0	false
fallback_and_cut/0/0/0.001/flags/0.0	false
fallback_and_cut/0/0/0.001/flags/1.0	false
fallback_and_cut/0/0/0.001/flags/8.0	false
fallback_and_cut/0/0/0.001/flags/30.0	true
fallback_and_cut/0/0/0.001/flags/100.0	true
fallback_and_cut/0/0/0.001/flags/NaN	false
fallback_and_cut/0/0/0.0/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/0/0.0/converged	false
fallback_and_cut/0/0/0.0/lr_threshold	4044200000000000
fallback_and_cut/0/0/0.0/flags/-100.0	false
fallback_and_cut/0/0/0.0/flags/-8.0	false
fallback_and_cut/0/0/0.0/flags/-1.0	false
fallback_and_cut/0/0/0.0/flags/0.0	false
fallback_and_cut/0/0/0.0/flags/1.0	false
fallback_and_cut/0/0/0.0/flags/8.0	false
fallback_and_cut/0/0/0.0/flags/30.0	false
fallback_and_cut/0/0/0.0/flags/100.0	true
fallback_and_cut/0/0/0.0/flags/NaN	false
fallback_and_cut/0/0/1.0/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/0/1.0/converged	false
fallback_and_cut/0/0/1.0/lr_threshold	c058fccccccccccd
fallback_and_cut/0/0/1.0/flags/-100.0	true
fallback_and_cut/0/0/1.0/flags/-8.0	true
fallback_and_cut/0/0/1.0/flags/-1.0	true
fallback_and_cut/0/0/1.0/flags/0.0	true
fallback_and_cut/0/0/1.0/flags/1.0	true
fallback_and_cut/0/0/1.0/flags/8.0	true
fallback_and_cut/0/0/1.0/flags/30.0	true
fallback_and_cut/0/0/1.0/flags/100.0	true
fallback_and_cut/0/0/1.0/flags/NaN	false
fallback_and_cut/0/5/0.01/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/5/0.01/converged	false
fallback_and_cut/0/5/0.01/lr_threshold	40204cccccccccd0
fallback_and_cut/0/5/0.01/flags/-100.0	false
fallback_and_cut/0/5/0.01/flags/-8.0	false
fallback_and_cut/0/5/0.01/flags/-1.0	false
fallback_and_cut/0/5/0.01/flags/0.0	false
fallback_and_cut/0/5/0.01/flags/1.0	false
fallback_and_cut/0/5/0.01/flags/8.0	false
fallback_and_cut/0/5/0.01/flags/30.0	true
fallback_and_cut/0/5/0.01/flags/100.0	true
fallback_and_cut/0/5/0.01/flags/NaN	false
fallback_and_cut/0/5/0.1/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/5/0.1/converged	false
fallback_and_cut/0/5/0.1/lr_threshold	4017000000000000
fallback_and_cut/0/5/0.1/flags/-100.0	false
fallback_and_cut/0/5/0.1/flags/-8.0	false
fallback_and_cut/0/5/0.1/flags/-1.0	false
fallback_and_cut/0/5/0.1/flags/0.0	false
fallback_and_cut/0/5/0.1/flags/1.0	false
fallback_and_cut/0/5/0.1/flags/8.0	true
fallback_and_cut/0/5/0.1/flags/30.0	true
fallback_and_cut/0/5/0.1/flags/100.0	true
fallback_and_cut/0/5/0.1/flags/NaN	false
fallback_and_cut/0/5/0.001/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/5/0.001/converged	false
fallback_and_cut/0/5/0.001/lr_threshold	4024e66666666668
fallback_and_cut/0/5/0.001/flags/-100.0	false
fallback_and_cut/0/5/0.001/flags/-8.0	false
fallback_and_cut/0/5/0.001/flags/-1.0	false
fallback_and_cut/0/5/0.001/flags/0.0	false
fallback_and_cut/0/5/0.001/flags/1.0	false
fallback_and_cut/0/5/0.001/flags/8.0	false
fallback_and_cut/0/5/0.001/flags/30.0	true
fallback_and_cut/0/5/0.001/flags/100.0	true
fallback_and_cut/0/5/0.001/flags/NaN	false
fallback_and_cut/0/5/0.0/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/5/0.0/converged	false
fallback_and_cut/0/5/0.0/lr_threshold	4044200000000000
fallback_and_cut/0/5/0.0/flags/-100.0	false
fallback_and_cut/0/5/0.0/flags/-8.0	false
fallback_and_cut/0/5/0.0/flags/-1.0	false
fallback_and_cut/0/5/0.0/flags/0.0	false
fallback_and_cut/0/5/0.0/flags/1.0	false
fallback_and_cut/0/5/0.0/flags/8.0	false
fallback_and_cut/0/5/0.0/flags/30.0	false
fallback_and_cut/0/5/0.0/flags/100.0	true
fallback_and_cut/0/5/0.0/flags/NaN	false
fallback_and_cut/0/5/1.0/prior_probability	3f9eb851eb851eb8
fallback_and_cut/0/5/1.0/converged	false
fallback_and_cut/0/5/1.0/lr_threshold	c058fccccccccccd
fallback_and_cut/0/5/1.0/flags/-100.0	true
fallback_and_cut/0/5/1.0/flags/-8.0	true
fallback_and_cut/0/5/1.0/flags/-1.0	true
fallback_and_cut/0/5/1.0/flags/0.0	true
fallback_and_cut/0/5/1.0/flags/1.0	true
fallback_and_cut/0/5/1.0/flags/8.0	true
fallback_and_cut/0/5/1.0/flags/30.0	true
fallback_and_cut/0/5/1.0/flags/100.0	true
fallback_and_cut/0/5/1.0/flags/NaN	false
fallback_and_cut/0/500/0.01/prior_probability	3fdfc957cc89bbb0
fallback_and_cut/0/500/0.01/converged	true
fallback_and_cut/0/500/0.01/lr_threshold	3ff8ccccccccccc0
fallback_and_cut/0/500/0.01/flags/-100.0	false
fallback_and_cut/0/500/0.01/flags/-8.0	false
fallback_and_cut/0/500/0.01/flags/-1.0	false
fallback_and_cut/0/500/0.01/flags/0.0	false
fallback_and_cut/0/500/0.01/flags/1.0	false
fallback_and_cut/0/500/0.01/flags/8.0	true
fallback_and_cut/0/500/0.01/flags/30.0	true
fallback_and_cut/0/500/0.01/flags/100.0	true
fallback_and_cut/0/500/0.01/flags/NaN	false
fallback_and_cut/0/500/0.1/prior_probability	3fdfc957cc89bbb0
fallback_and_cut/0/500/0.1/converged	true
fallback_and_cut/0/500/0.1/lr_threshold	c005333333333340
fallback_and_cut/0/500/0.1/flags/-100.0	false
fallback_and_cut/0/500/0.1/flags/-8.0	false
fallback_and_cut/0/500/0.1/flags/-1.0	true
fallback_and_cut/0/500/0.1/flags/0.0	true
fallback_and_cut/0/500/0.1/flags/1.0	true
fallback_and_cut/0/500/0.1/flags/8.0	true
fallback_and_cut/0/500/0.1/flags/30.0	true
fallback_and_cut/0/500/0.1/flags/100.0	true
fallback_and_cut/0/500/0.1/flags/NaN	false
fallback_and_cut/0/500/0.001/prior_probability	3fdfc957cc89bbb0
fallback_and_cut/0/500/0.001/converged	true
fallback_and_cut/0/500/0.001/lr_threshold	40109999999999a0
fallback_and_cut/0/500/0.001/flags/-100.0	false
fallback_and_cut/0/500/0.001/flags/-8.0	false
fallback_and_cut/0/500/0.001/flags/-1.0	false
fallback_and_cut/0/500/0.001/flags/0.0	false
fallback_and_cut/0/500/0.001/flags/1.0	false
fallback_and_cut/0/500/0.001/flags/8.0	true
fallback_and_cut/0/500/0.001/flags/30.0	true
fallback_and_cut/0/500/0.001/flags/100.0	true
fallback_and_cut/0/500/0.001/flags/NaN	false
